source,target,length,freeFlowTime,capacity
246,3340,0.25,0.0,999999.0
246,6203,0.25,0.0,999999.0
246,6204,0.25,0.0,999999.0
246,6205,0.25,0.0,999999.0
247,6206,0.25,0.0,999999.0
247,6207,0.25,0.0,999999.0
247,6208,0.25,0.0,999999.0
247,6209,0.25,0.0,999999.0
248,5433,0.25,0.0,999999.0
248,5434,0.25,0.0,999999.0
248,6210,0.25,0.0,999999.0
249,6211,0.25,0.0,999999.0
249,6212,0.25,0.0,999999.0
249,6213,0.25,0.0,999999.0
250,6214,0.25,0.0,999999.0
250,6215,0.25,0.0,999999.0
250,6217,0.25,0.0,999999.0
251,6218,0.25,0.0,999999.0
251,6219,0.25,0.0,999999.0
251,6220,0.25,0.0,999999.0
251,6221,0.25,0.0,999999.0
252,3432,0.25,0.0,999999.0
252,6222,0.25,0.0,999999.0
252,6224,0.25,0.0,999999.0
252,6225,0.25,0.0,999999.0
253,6226,0.25,0.0,999999.0
253,6227,0.25,0.0,999999.0
253,6228,0.25,0.0,999999.0
254,3337,0.25,0.0,999999.0
254,5058,0.25,0.0,999999.0
254,6229,0.25,0.0,999999.0
254,6230,0.25,0.0,999999.0
255,6232,0.25,0.0,999999.0
255,6233,0.25,0.0,999999.0
255,6234,0.25,0.0,999999.0
255,6235,0.25,0.0,999999.0
256,5338,0.25,0.0,999999.0
256,6237,0.25,0.0,999999.0
256,6238,0.25,0.0,999999.0
257,6239,0.25,0.0,999999.0
257,6240,0.25,0.0,999999.0
257,6241,0.25,0.0,999999.0
258,6242,0.25,0.0,999999.0
258,6243,0.25,0.0,999999.0
258,6244,0.25,0.0,999999.0
258,6245,0.25,0.0,999999.0
259,6246,0.2,0.0,999999.0
259,6247,0.2,0.0,999999.0
259,6248,0.2,0.0,999999.0
259,6249,0.2,0.0,999999.0
260,3425,0.25,0.0,999999.0
260,6250,0.25,0.0,999999.0
260,6251,0.25,0.0,999999.0
261,5103,0.25,0.0,999999.0
261,6252,0.25,0.0,999999.0
261,6253,0.25,0.0,999999.0
262,6254,0.25,0.0,999999.0
262,6255,0.25,0.0,999999.0
262,6256,0.25,0.0,999999.0
263,6257,0.25,0.0,999999.0
263,6258,0.25,0.0,999999.0
263,6259,0.25,0.0,999999.0
263,6260,0.25,0.0,999999.0
264,6261,0.25,0.0,999999.0
264,6262,0.25,0.0,999999.0
264,6263,0.25,0.0,999999.0
265,6264,0.5,0.0,999999.0
265,6265,0.5,0.0,999999.0
265,6266,0.5,0.0,999999.0
265,6267,0.5,0.0,999999.0
266,6268,0.25,0.0,999999.0
266,6269,0.25,0.0,999999.0
266,6270,0.25,0.0,999999.0
266,6271,0.25,0.0,999999.0
267,3410,0.5,0.0,999999.0
267,6272,0.5,0.0,999999.0
267,6273,0.5,0.0,999999.0
268,5639,0.25,0.0,999999.0
268,6274,0.25,0.0,999999.0
268,6275,0.25,0.0,999999.0
269,6277,0.25,0.0,999999.0
269,6278,0.25,0.0,999999.0
269,8657,0.25,0.0,999999.0
270,6279,0.25,0.0,999999.0
270,6280,0.25,0.0,999999.0
270,6281,0.25,0.0,999999.0
271,5148,0.25,0.0,999999.0
271,6282,0.25,0.0,999999.0
271,6283,0.25,0.0,999999.0
272,6284,0.25,0.0,999999.0
272,6285,0.25,0.0,999999.0
273,3411,0.25,0.0,999999.0
273,6286,0.25,0.0,999999.0
273,6287,0.25,0.0,999999.0
274,6288,0.25,0.0,999999.0
274,6289,0.25,0.0,999999.0
274,6290,0.25,0.0,999999.0
275,6291,0.5,0.0,999999.0
275,6292,0.5,0.0,999999.0
275,6293,0.5,0.0,999999.0
276,6294,0.5,0.0,999999.0
276,6295,0.5,0.0,999999.0
276,9045,0.5,0.0,999999.0
277,6296,0.5,0.0,999999.0
277,6297,0.5,0.0,999999.0
277,6298,0.5,0.0,999999.0
278,8386,0.5,0.0,999999.0
279,6299,0.7,0.0,999999.0
279,8390,0.7,0.0,999999.0
280,3420,0.5,0.0,999999.0
280,6300,0.5,0.0,999999.0
281,5154,0.7,0.0,999999.0
281,6301,0.7,0.0,999999.0
282,6302,0.7,0.0,999999.0
282,6303,0.7,0.0,999999.0
282,8385,0.7,0.0,999999.0
283,5164,0.7,0.0,999999.0
283,6304,0.7,0.0,999999.0
284,6305,0.5,0.0,999999.0
284,6306,0.5,0.0,999999.0
284,6307,0.5,0.0,999999.0
285,6308,0.5,0.0,999999.0
285,6309,0.5,0.0,999999.0
285,6310,0.5,0.0,999999.0
286,6311,0.5,0.0,999999.0
286,6312,0.5,0.0,999999.0
287,6313,0.5,0.0,999999.0
287,6314,0.5,0.0,999999.0
288,6315,0.7,0.0,999999.0
288,6316,0.7,0.0,999999.0
289,3421,0.7,0.0,999999.0
289,6317,0.7,0.0,999999.0
289,8384,0.7,0.0,999999.0
290,6318,0.5,0.0,999999.0
290,6319,0.5,0.0,999999.0
290,8383,0.5,0.0,999999.0
291,6321,0.5,0.0,999999.0
291,6322,0.5,0.0,999999.0
292,6323,0.25,0.0,999999.0
292,6324,0.25,0.0,999999.0
292,6325,0.25,0.0,999999.0
292,6326,0.25,0.0,999999.0
293,6327,0.5,0.0,999999.0
293,6328,0.5,0.0,999999.0
294,5175,0.5,0.0,999999.0
294,6329,0.5,0.0,999999.0
295,6330,0.5,0.0,999999.0
295,6331,0.5,0.0,999999.0
295,6332,0.5,0.0,999999.0
296,6333,0.25,0.0,999999.0
296,6334,0.25,0.0,999999.0
296,6335,0.25,0.0,999999.0
297,6336,0.25,0.0,999999.0
297,6337,0.25,0.0,999999.0
297,6338,0.25,0.0,999999.0
297,6339,0.25,0.0,999999.0
298,5178,0.5,0.0,999999.0
298,6340,0.5,0.0,999999.0
299,5184,0.25,0.0,999999.0
299,6341,0.25,0.0,999999.0
299,6342,0.25,0.0,999999.0
300,3412,0.25,0.0,999999.0
300,6343,0.25,0.0,999999.0
300,6344,0.25,0.0,999999.0
301,6345,0.25,0.0,999999.0
301,6346,0.25,0.0,999999.0
301,6347,0.25,0.0,999999.0
302,6348,0.25,0.0,999999.0
302,6349,0.25,0.0,999999.0
302,6350,0.25,0.0,999999.0
303,6351,0.25,0.0,999999.0
303,6352,0.25,0.0,999999.0
303,6353,0.25,0.0,999999.0
304,6354,0.25,0.0,999999.0
304,6355,0.25,0.0,999999.0
304,6356,0.25,0.0,999999.0
305,6357,0.25,0.0,999999.0
305,6358,0.25,0.0,999999.0
305,6359,0.25,0.0,999999.0
306,5233,0.25,0.0,999999.0
306,6360,0.25,0.0,999999.0
306,6361,0.25,0.0,999999.0
306,6362,0.25,0.0,999999.0
307,5225,0.25,0.0,999999.0
307,5248,0.25,0.0,999999.0
308,5251,0.25,0.0,999999.0
308,6363,0.25,0.0,999999.0
308,6364,0.25,0.0,999999.0
309,5253,0.25,0.0,999999.0
309,6365,0.25,0.0,999999.0
309,6366,0.25,0.0,999999.0
310,5249,0.25,0.0,999999.0
310,5891,0.25,0.0,999999.0
310,6367,0.25,0.0,999999.0
311,5893,0.25,0.0,999999.0
311,6368,0.25,0.0,999999.0
311,6369,0.25,0.0,999999.0
311,6370,0.25,0.0,999999.0
312,6371,0.25,0.0,999999.0
312,6372,0.25,0.0,999999.0
312,6373,0.25,0.0,999999.0
313,5255,0.25,0.0,999999.0
313,6374,0.25,0.0,999999.0
313,6375,0.25,0.0,999999.0
313,6376,0.25,0.0,999999.0
314,3422,0.5,0.0,999999.0
314,6377,0.5,0.0,999999.0
315,6378,0.5,0.0,999999.0
315,6379,0.5,0.0,999999.0
315,6380,0.5,0.0,999999.0
316,3423,0.5,0.0,999999.0
316,6381,0.5,0.0,999999.0
316,6382,0.5,0.0,999999.0
317,5265,0.5,0.0,999999.0
317,6383,0.5,0.0,999999.0
317,6384,0.5,0.0,999999.0
318,5260,0.25,0.0,999999.0
318,5263,0.25,0.0,999999.0
318,6385,0.25,0.0,999999.0
319,6386,0.25,0.0,999999.0
319,6387,0.25,0.0,999999.0
319,6388,0.25,0.0,999999.0
320,5266,0.25,0.0,999999.0
320,6389,0.25,0.0,999999.0
321,6390,0.25,0.0,999999.0
321,6391,0.25,0.0,999999.0
321,9047,0.25,0.0,999999.0
322,5273,0.25,0.0,999999.0
322,6392,0.25,0.0,999999.0
322,6393,0.25,0.0,999999.0
323,5275,0.25,0.0,999999.0
323,6394,0.25,0.0,999999.0
323,6395,0.25,0.0,999999.0
324,3447,0.25,0.0,999999.0
324,5280,0.25,0.0,999999.0
324,6396,0.25,0.0,999999.0
325,6397,0.25,0.0,999999.0
325,6398,0.25,0.0,999999.0
325,6399,0.25,0.0,999999.0
326,6400,0.25,0.0,999999.0
326,6401,0.25,0.0,999999.0
326,6402,0.25,0.0,999999.0
327,6403,0.25,0.0,999999.0
327,6404,0.25,0.0,999999.0
327,6405,0.25,0.0,999999.0
327,6406,0.25,0.0,999999.0
328,5287,0.5,0.0,999999.0
328,5324,0.5,0.0,999999.0
328,6407,0.5,0.0,999999.0
329,6408,0.5,0.0,999999.0
329,6409,0.5,0.0,999999.0
329,6410,0.5,0.0,999999.0
329,6411,0.5,0.0,999999.0
330,6412,0.5,0.0,999999.0
330,6413,0.5,0.0,999999.0
330,6414,0.5,0.0,999999.0
331,5365,0.25,0.0,999999.0
331,6415,0.25,0.0,999999.0
331,6416,0.25,0.0,999999.0
332,6417,0.25,0.0,999999.0
332,6418,0.25,0.0,999999.0
333,5645,0.25,0.0,999999.0
333,6419,0.25,0.0,999999.0
333,6420,0.25,0.0,999999.0
333,6421,0.25,0.0,999999.0
334,5328,0.25,0.0,999999.0
334,6422,0.25,0.0,999999.0
334,6423,0.25,0.0,999999.0
335,5321,0.25,0.0,999999.0
335,6424,0.25,0.0,999999.0
335,6425,0.25,0.0,999999.0
336,5244,0.25,0.0,999999.0
336,6426,0.25,0.0,999999.0
336,6427,0.25,0.0,999999.0
337,5242,0.25,0.0,999999.0
337,5291,0.25,0.0,999999.0
337,6428,0.25,0.0,999999.0
338,2901,0.25,0.0,999999.0
338,5242,0.25,0.0,999999.0
338,5284,0.25,0.0,999999.0
339,6429,0.25,0.0,999999.0
339,6430,0.25,0.0,999999.0
340,5293,0.25,0.0,999999.0
340,5295,0.25,0.0,999999.0
340,6431,0.25,0.0,999999.0
341,6432,0.25,0.0,999999.0
341,6433,0.25,0.0,999999.0
341,6434,0.25,0.0,999999.0
342,5298,0.25,0.0,999999.0
342,5314,0.25,0.0,999999.0
342,6435,0.25,0.0,999999.0
342,6436,0.25,0.0,999999.0
343,5313,0.25,0.0,999999.0
343,6437,0.25,0.0,999999.0
343,6438,0.25,0.0,999999.0
344,3437,0.25,0.0,999999.0
344,6439,0.25,0.0,999999.0
344,6440,0.25,0.0,999999.0
345,6441,0.25,0.0,999999.0
345,6442,0.25,0.0,999999.0
346,5349,0.25,0.0,999999.0
346,6443,0.25,0.0,999999.0
346,6444,0.25,0.0,999999.0
347,3444,0.25,0.0,999999.0
347,6445,0.25,0.0,999999.0
347,6446,0.25,0.0,999999.0
348,2881,0.25,0.0,999999.0
348,5379,0.25,0.0,999999.0
348,6447,0.25,0.0,999999.0
348,6448,0.25,0.0,999999.0
349,2880,0.25,0.0,999999.0
349,6449,0.25,0.0,999999.0
349,6450,0.25,0.0,999999.0
350,5463,0.25,0.0,999999.0
350,6451,0.25,0.0,999999.0
350,6452,0.25,0.0,999999.0
351,5459,0.25,0.0,999999.0
351,6453,0.25,0.0,999999.0
351,6454,0.25,0.0,999999.0
352,2883,0.25,0.0,999999.0
352,6455,0.25,0.0,999999.0
352,6456,0.25,0.0,999999.0
353,5392,0.25,0.0,999999.0
353,6457,0.25,0.0,999999.0
353,6458,0.25,0.0,999999.0
353,6459,0.25,0.0,999999.0
354,6460,0.25,0.0,999999.0
354,6461,0.25,0.0,999999.0
354,6462,0.25,0.0,999999.0
355,6463,0.25,0.0,999999.0
355,6464,0.25,0.0,999999.0
355,6465,0.25,0.0,999999.0
356,5413,0.25,0.0,999999.0
356,6466,0.25,0.0,999999.0
357,5414,0.25,0.0,999999.0
358,3471,0.25,0.0,999999.0
358,6467,0.25,0.0,999999.0
358,6468,0.25,0.0,999999.0
359,3469,0.25,0.0,999999.0
359,6469,0.25,0.0,999999.0
359,6470,0.25,0.0,999999.0
360,3453,0.25,0.0,999999.0
360,6471,0.25,0.0,999999.0
360,6472,0.25,0.0,999999.0
361,5441,0.25,0.0,999999.0
361,5445,0.25,0.0,999999.0
361,6473,0.25,0.0,999999.0
362,5419,0.25,0.0,999999.0
362,5443,0.25,0.0,999999.0
363,2877,0.25,0.0,999999.0
363,5456,0.25,0.0,999999.0
363,6475,0.25,0.0,999999.0
364,5457,0.25,0.0,999999.0
364,5468,0.25,0.0,999999.0
364,6476,0.25,0.0,999999.0
365,5464,0.25,0.0,999999.0
365,5469,0.25,0.0,999999.0
366,5465,0.25,0.0,999999.0
366,5467,0.25,0.0,999999.0
366,6478,0.25,0.0,999999.0
367,6479,0.25,0.0,999999.0
367,6480,0.25,0.0,999999.0
367,6481,0.25,0.0,999999.0
368,5479,0.25,0.0,999999.0
368,5482,0.25,0.0,999999.0
368,6482,0.25,0.0,999999.0
369,6483,0.25,0.0,999999.0
369,6484,0.25,0.0,999999.0
369,6485,0.25,0.0,999999.0
370,3461,0.25,0.0,999999.0
370,6486,0.25,0.0,999999.0
370,6487,0.25,0.0,999999.0
371,6488,0.25,0.0,999999.0
371,6489,0.25,0.0,999999.0
371,6490,0.25,0.0,999999.0
372,3457,0.25,0.0,999999.0
372,6491,0.25,0.0,999999.0
372,6492,0.25,0.0,999999.0
373,5484,0.25,0.0,999999.0
373,6493,0.25,0.0,999999.0
373,6494,0.25,0.0,999999.0
374,5487,0.25,0.0,999999.0
374,6495,0.25,0.0,999999.0
374,6496,0.25,0.0,999999.0
374,6497,0.25,0.0,999999.0
375,5497,0.25,0.0,999999.0
375,5498,0.25,0.0,999999.0
375,6498,0.25,0.0,999999.0
376,6499,0.25,0.0,999999.0
376,6500,0.25,0.0,999999.0
376,6501,0.25,0.0,999999.0
377,6502,0.25,0.0,999999.0
377,6503,0.25,0.0,999999.0
377,6504,0.25,0.0,999999.0
377,6505,0.25,0.0,999999.0
378,5420,0.25,0.0,999999.0
378,5437,0.25,0.0,999999.0
378,6506,0.25,0.0,999999.0
379,6507,0.25,0.0,999999.0
379,6509,0.25,0.0,999999.0
380,5501,0.25,0.0,999999.0
380,6510,0.25,0.0,999999.0
380,6511,0.25,0.0,999999.0
381,6512,0.25,0.0,999999.0
381,6513,0.25,0.0,999999.0
381,6514,0.25,0.0,999999.0
381,6515,0.25,0.0,999999.0
382,6516,0.5,0.0,999999.0
382,6517,0.5,0.0,999999.0
383,5426,0.5,0.0,999999.0
384,5510,0.25,0.0,999999.0
384,5511,0.25,0.0,999999.0
385,5512,0.5,0.0,999999.0
385,6518,0.5,0.0,999999.0
386,5513,0.5,0.0,999999.0
387,5516,0.25,0.0,999999.0
387,6519,0.25,0.0,999999.0
388,5505,0.25,0.0,999999.0
388,6520,0.25,0.0,999999.0
388,6521,0.25,0.0,999999.0
388,6522,0.25,0.0,999999.0
389,6523,0.5,0.0,999999.0
389,6524,0.5,0.0,999999.0
390,5514,0.5,0.0,999999.0
391,6525,0.5,0.0,999999.0
391,6526,0.5,0.0,999999.0
392,5520,0.25,0.0,999999.0
392,6527,0.25,0.0,999999.0
392,6528,0.25,0.0,999999.0
393,5519,0.25,0.0,999999.0
393,6529,0.25,0.0,999999.0
393,6530,0.25,0.0,999999.0
394,5563,0.25,0.0,999999.0
394,6531,0.25,0.0,999999.0
394,6532,0.25,0.0,999999.0
395,5495,0.25,0.0,999999.0
395,5522,0.25,0.0,999999.0
395,6533,0.25,0.0,999999.0
396,5526,0.25,0.0,999999.0
396,5560,0.25,0.0,999999.0
397,5529,0.25,0.0,999999.0
397,6534,0.25,0.0,999999.0
397,6535,0.25,0.0,999999.0
398,2876,0.25,0.0,999999.0
398,5528,0.25,0.0,999999.0
398,5532,0.25,0.0,999999.0
398,5533,0.25,0.0,999999.0
399,6536,0.25,0.0,999999.0
399,6537,0.25,0.0,999999.0
400,5546,0.25,0.0,999999.0
400,6538,0.25,0.0,999999.0
401,2875,0.5,0.0,999999.0
401,5478,0.5,0.0,999999.0
401,6540,0.5,0.0,999999.0
402,6541,0.5,0.0,999999.0
402,6542,0.5,0.0,999999.0
402,6543,0.5,0.0,999999.0
403,5535,0.5,0.0,999999.0
403,6544,0.5,0.0,999999.0
404,3465,0.25,0.0,999999.0
404,6545,0.25,0.0,999999.0
405,5545,0.5,0.0,999999.0
405,6546,0.5,0.0,999999.0
406,5544,0.75,0.0,999999.0
406,5547,0.75,0.0,999999.0
407,5444,0.5,0.0,999999.0
407,5543,0.5,0.0,999999.0
407,6547,0.5,0.0,999999.0
407,6548,0.5,0.0,999999.0
408,2873,0.5,0.0,999999.0
408,5551,0.5,0.0,999999.0
408,5581,0.5,0.0,999999.0
408,6549,0.5,0.0,999999.0
409,3467,0.5,0.0,999999.0
409,5579,0.5,0.0,999999.0
409,6550,0.5,0.0,999999.0
410,5556,0.25,0.0,999999.0
410,5559,0.25,0.0,999999.0
410,5561,0.25,0.0,999999.0
410,6551,0.25,0.0,999999.0
411,5574,0.5,0.0,999999.0
411,5577,0.5,0.0,999999.0
411,6552,0.5,0.0,999999.0
412,5573,0.25,0.0,999999.0
412,6554,0.25,0.0,999999.0
413,6556,0.5,0.0,999999.0
413,9048,0.5,0.0,999999.0
414,6557,0.5,0.0,999999.0
414,6558,0.5,0.0,999999.0
414,6559,0.5,0.0,999999.0
415,5606,0.5,0.0,999999.0
415,5619,0.5,0.0,999999.0
415,6560,0.5,0.0,999999.0
415,6561,0.5,0.0,999999.0
416,5604,0.5,0.0,999999.0
416,5611,0.5,0.0,999999.0
416,6562,0.5,0.0,999999.0
417,5603,0.5,0.0,999999.0
417,6563,0.5,0.0,999999.0
417,6564,0.5,0.0,999999.0
418,5541,0.5,0.0,999999.0
418,6565,0.5,0.0,999999.0
418,6566,0.5,0.0,999999.0
419,5584,0.5,0.0,999999.0
419,6567,0.5,0.0,999999.0
420,6568,0.5,0.0,999999.0
420,6569,0.5,0.0,999999.0
421,5587,0.5,0.0,999999.0
421,6571,0.5,0.0,999999.0
421,6572,0.5,0.0,999999.0
422,5600,0.5,0.0,999999.0
422,6573,0.5,0.0,999999.0
423,6574,0.5,0.0,999999.0
423,6914,0.5,0.0,999999.0
423,9050,0.5,0.0,999999.0
424,5618,0.5,0.0,999999.0
424,6915,0.5,0.0,999999.0
424,7379,0.5,0.0,999999.0
425,3385,0.5,0.0,999999.0
425,5613,0.5,0.0,999999.0
425,6916,0.5,0.0,999999.0
425,6917,0.5,0.0,999999.0
426,3468,0.5,0.0,999999.0
426,6918,0.5,0.0,999999.0
426,6919,0.5,0.0,999999.0
427,5593,0.5,0.0,999999.0
427,5595,0.5,0.0,999999.0
427,6920,0.5,0.0,999999.0
428,1760,0.25,0.0,999999.0
429,1759,0.25,0.0,999999.0
429,2070,0.25,0.0,999999.0
429,2072,0.25,0.0,999999.0
430,2073,0.25,0.0,999999.0
430,2074,0.25,0.0,999999.0
430,2075,0.25,0.0,999999.0
431,2076,0.25,0.0,999999.0
431,2077,0.25,0.0,999999.0
431,3498,0.25,0.0,999999.0
432,2078,0.25,0.0,999999.0
432,9058,0.25,0.0,999999.0
432,9059,0.25,0.0,999999.0
433,2080,0.25,0.0,999999.0
433,2081,0.25,0.0,999999.0
434,1764,0.25,0.0,999999.0
434,1766,0.25,0.0,999999.0
434,2082,0.25,0.0,999999.0
434,2534,0.25,0.0,999999.0
435,1762,0.25,0.0,999999.0
435,1765,0.25,0.0,999999.0
435,2083,0.25,0.0,999999.0
436,2200,0.25,0.0,999999.0
436,2398,0.25,0.0,999999.0
436,2406,0.25,0.0,999999.0
436,9060,0.25,0.0,999999.0
437,2407,0.5,0.0,999999.0
437,2408,0.5,0.0,999999.0
437,3500,0.5,0.0,999999.0
438,2409,0.25,0.0,999999.0
438,2410,0.25,0.0,999999.0
438,2411,0.25,0.0,999999.0
439,2412,0.5,0.0,999999.0
439,9061,0.5,0.0,999999.0
440,2413,0.25,0.0,999999.0
440,3501,0.25,0.0,999999.0
441,2606,0.5,0.0,999999.0
441,2607,0.5,0.0,999999.0
441,2608,0.5,0.0,999999.0
442,1770,0.5,0.0,999999.0
442,2609,0.5,0.0,999999.0
442,2610,0.5,0.0,999999.0
443,2611,0.5,0.0,999999.0
443,9062,0.5,0.0,999999.0
444,2079,0.25,0.0,999999.0
444,2612,0.25,0.0,999999.0
444,2613,0.25,0.0,999999.0
445,2614,0.5,0.0,999999.0
445,2615,0.5,0.0,999999.0
446,2616,0.25,0.0,999999.0
446,2617,0.25,0.0,999999.0
446,2957,0.25,0.0,999999.0
447,2618,0.25,0.0,999999.0
447,2619,0.25,0.0,999999.0
448,2620,0.5,0.0,999999.0
448,2621,0.5,0.0,999999.0
448,2622,0.5,0.0,999999.0
448,2623,0.5,0.0,999999.0
449,2624,0.5,0.0,999999.0
449,9063,0.5,0.0,999999.0
449,9064,0.5,0.0,999999.0
450,2625,0.5,0.0,999999.0
450,2626,0.5,0.0,999999.0
451,2627,0.25,0.0,999999.0
451,2628,0.25,0.0,999999.0
451,2629,0.25,0.0,999999.0
452,2766,0.25,0.0,999999.0
452,9065,0.25,0.0,999999.0
452,12483,0.25,0.0,999999.0
453,2631,0.25,0.0,999999.0
453,3503,0.25,0.0,999999.0
453,9066,0.25,0.0,999999.0
454,2632,0.25,0.0,999999.0
454,2956,0.25,0.0,999999.0
455,2633,0.5,0.0,999999.0
455,2735,0.5,0.0,999999.0
455,3490,0.5,0.0,999999.0
455,12106,0.5,0.0,999999.0
456,2738,0.25,0.0,999999.0
456,2739,0.25,0.0,999999.0
456,2740,0.25,0.0,999999.0
457,2741,0.5,0.0,999999.0
457,2742,0.5,0.0,999999.0
457,12480,0.5,0.0,999999.0
458,2744,0.25,0.0,999999.0
458,2746,0.25,0.0,999999.0
459,2748,0.25,0.0,999999.0
459,2749,0.25,0.0,999999.0
459,12477,0.25,0.0,999999.0
460,2750,0.25,0.0,999999.0
460,9067,0.25,0.0,999999.0
461,2953,0.5,0.0,999999.0
461,8407,0.5,0.0,999999.0
462,2751,0.5,0.0,999999.0
462,2752,0.5,0.0,999999.0
462,2753,0.5,0.0,999999.0
463,1716,0.5,0.0,999999.0
463,2754,0.5,0.0,999999.0
463,9068,0.5,0.0,999999.0
464,2755,0.25,0.0,999999.0
464,2756,0.25,0.0,999999.0
464,9069,0.25,0.0,999999.0
465,1735,0.5,0.0,999999.0
465,2757,0.5,0.0,999999.0
465,9070,0.5,0.0,999999.0
466,2758,0.25,0.0,999999.0
466,2759,0.25,0.0,999999.0
466,12104,0.25,0.0,999999.0
467,9071,0.5,0.0,999999.0
467,12102,0.5,0.0,999999.0
467,12103,0.5,0.0,999999.0
468,2760,0.25,0.0,999999.0
468,2761,0.25,0.0,999999.0
468,3491,0.25,0.0,999999.0
469,2762,0.5,0.0,999999.0
469,2763,0.5,0.0,999999.0
469,3504,0.5,0.0,999999.0
469,9072,0.5,0.0,999999.0
470,2764,0.25,0.0,999999.0
470,2765,0.25,0.0,999999.0
471,2767,0.25,0.0,999999.0
471,2768,0.25,0.0,999999.0
471,2769,0.25,0.0,999999.0
472,2770,0.5,0.0,999999.0
472,9073,0.5,0.0,999999.0
473,2771,0.5,0.0,999999.0
473,2772,0.5,0.0,999999.0
473,9074,0.5,0.0,999999.0
473,12105,0.5,0.0,999999.0
474,2773,0.5,0.0,999999.0
474,3492,0.5,0.0,999999.0
475,2774,0.5,0.0,999999.0
475,2775,0.5,0.0,999999.0
475,9075,0.5,0.0,999999.0
476,2776,0.5,0.0,999999.0
476,2777,0.5,0.0,999999.0
477,2002,0.5,0.0,999999.0
477,2779,0.5,0.0,999999.0
478,2780,0.5,0.0,999999.0
478,8391,0.5,0.0,999999.0
479,1700,0.5,0.0,999999.0
479,1705,0.5,0.0,999999.0
479,7455,0.5,0.0,999999.0
480,2781,0.5,0.0,999999.0
480,2782,0.5,0.0,999999.0
480,2783,0.5,0.0,999999.0
481,2784,0.25,0.0,999999.0
481,2785,0.25,0.0,999999.0
481,9076,0.25,0.0,999999.0
482,2786,0.5,0.0,999999.0
482,2787,0.5,0.0,999999.0
483,2788,0.5,0.0,999999.0
483,2789,0.5,0.0,999999.0
483,2790,0.5,0.0,999999.0
484,2791,0.5,0.0,999999.0
484,9077,0.5,0.0,999999.0
484,9078,0.5,0.0,999999.0
485,2792,0.5,0.0,999999.0
485,2793,0.5,0.0,999999.0
485,2794,0.5,0.0,999999.0
486,1868,0.5,0.0,999999.0
486,2795,0.5,0.0,999999.0
486,2796,0.5,0.0,999999.0
487,2797,0.5,0.0,999999.0
487,2798,0.5,0.0,999999.0
487,2973,0.5,0.0,999999.0
488,2487,0.25,0.0,999999.0
488,2799,0.25,0.0,999999.0
488,2800,0.25,0.0,999999.0
489,1876,0.5,0.0,999999.0
490,2801,0.5,0.0,999999.0
490,9079,0.5,0.0,999999.0
490,9080,0.5,0.0,999999.0
491,1877,0.5,0.0,999999.0
491,2802,0.5,0.0,999999.0
491,2817,0.5,0.0,999999.0
492,1878,0.5,0.0,999999.0
493,2804,0.5,0.0,999999.0
493,9081,0.5,0.0,999999.0
494,2805,0.5,0.0,999999.0
494,2806,0.5,0.0,999999.0
494,2807,0.5,0.0,999999.0
495,2808,0.25,0.0,999999.0
495,2813,0.25,0.0,999999.0
496,1985,0.25,0.0,999999.0
496,2815,0.25,0.0,999999.0
496,2816,0.25,0.0,999999.0
496,12254,0.25,0.0,999999.0
497,2818,0.25,0.0,999999.0
497,2826,0.25,0.0,999999.0
497,9082,0.25,0.0,999999.0
498,2821,0.25,0.0,999999.0
498,2822,0.25,0.0,999999.0
498,2823,0.25,0.0,999999.0
499,1889,0.25,0.0,999999.0
499,2824,0.25,0.0,999999.0
499,8408,0.25,0.0,999999.0
500,2825,0.25,0.0,999999.0
500,2827,0.25,0.0,999999.0
500,2828,0.25,0.0,999999.0
501,2829,0.25,0.0,999999.0
501,3213,0.25,0.0,999999.0
502,3012,0.5,0.0,999999.0
502,3299,0.5,0.0,999999.0
503,2892,0.25,0.0,999999.0
503,2905,0.25,0.0,999999.0
504,2913,0.5,0.0,999999.0
504,2920,0.5,0.0,999999.0
505,2921,0.25,0.0,999999.0
505,2923,0.25,0.0,999999.0
505,2924,0.25,0.0,999999.0
506,2927,0.5,0.0,999999.0
506,2932,0.5,0.0,999999.0
507,1907,0.5,0.0,999999.0
508,2934,0.25,0.0,999999.0
508,2939,0.25,0.0,999999.0
509,12108,0.25,0.0,999999.0
510,2940,0.25,0.0,999999.0
510,2948,0.25,0.0,999999.0
511,1909,0.5,0.0,999999.0
511,2951,0.5,0.0,999999.0
512,1994,0.5,0.0,999999.0
513,2954,0.25,0.0,999999.0
513,2964,0.25,0.0,999999.0
513,2966,0.25,0.0,999999.0
514,1883,0.25,0.0,999999.0
515,1923,0.25,0.0,999999.0
515,9083,0.25,0.0,999999.0
516,2967,0.5,0.0,999999.0
516,2998,0.5,0.0,999999.0
516,2999,0.5,0.0,999999.0
517,3000,0.5,0.0,999999.0
517,3001,0.5,0.0,999999.0
517,3003,0.5,0.0,999999.0
517,3005,0.5,0.0,999999.0
518,1919,0.5,0.0,999999.0
518,3006,0.5,0.0,999999.0
519,3007,0.5,0.0,999999.0
519,3008,0.5,0.0,999999.0
520,1916,0.5,0.0,999999.0
520,2911,0.5,0.0,999999.0
520,3009,0.5,0.0,999999.0
521,1898,0.5,0.0,999999.0
521,1904,0.5,0.0,999999.0
521,8409,0.5,0.0,999999.0
522,1905,0.5,0.0,999999.0
523,3010,0.5,0.0,999999.0
523,3011,0.5,0.0,999999.0
