,capacity_veh_per_hour
462_2752,999999.0
462_2753,999999.0
463_1716,999999.0
463_2754,999999.0
463_9068,999999.0
464_2755,999999.0
464_2756,999999.0
464_9069,999999.0
465_1735,999999.0
465_2757,999999.0
465_9070,999999.0
466_2758,999999.0
466_2759,999999.0
466_12104,999999.0
467_9071,999999.0
467_12102,999999.0
467_12103,999999.0
468_2760,999999.0
468_2761,999999.0
468_3491,999999.0
469_2762,999999.0
469_2763,999999.0
469_3504,999999.0
469_9072,999999.0
470_2764,999999.0
470_2765,999999.0
471_2767,999999.0
471_2768,999999.0
471_2769,999999.0
472_2770,999999.0
472_9073,999999.0
473_2771,999999.0
473_2772,999999.0
473_9074,999999.0
473_12105,999999.0
474_2773,999999.0
474_3492,999999.0
475_2774,999999.0
475_2775,999999.0
475_9075,999999.0
476_2776,999999.0
476_2777,999999.0
477_2002,999999.0
477_2779,999999.0
478_2780,999999.0
478_8391,999999.0
479_1700,999999.0
479_1705,999999.0
479_7455,999999.0
480_2781,999999.0
480_2782,999999.0
480_2783,999999.0
481_2784,999999.0
481_2785,999999.0
481_9076,999999.0
482_2786,999999.0
482_2787,999999.0
483_2788,999999.0
483_2789,999999.0
483_2790,999999.0
484_2791,999999.0
484_9077,999999.0
484_9078,999999.0
485_2792,999999.0
485_2793,999999.0
485_2794,999999.0
486_1868,999999.0
486_2795,999999.0
486_2796,999999.0
487_2797,999999.0
487_2798,999999.0
487_2973,999999.0
488_2487,999999.0
488_2799,999999.0
488_2800,999999.0
489_1876,999999.0
490_2801,999999.0
490_9079,999999.0
490_9080,999999.0
491_1877,999999.0
491_2802,999999.0
491_2817,999999.0
492_1878,999999.0
493_2804,999999.0
493_9081,999999.0
494_2805,999999.0
494_2806,999999.0
494_2807,999999.0
495_2808,999999.0
495_2813,999999.0
496_1985,999999.0
496_2815,999999.0
496_2816,999999.0
496_12254,999999.0
497_2818,999999.0
497_2826,999999.0
497_9082,999999.0
498_2821,999999.0
498_2822,999999.0
498_2823,999999.0
499_1889,999999.0
499_2824,999999.0
499_8408,999999.0
500_2825,999999.0
500_2827,999999.0
500_2828,999999.0
501_2829,999999.0
501_3213,999999.0
502_3012,999999.0
502_3299,999999.0
503_2892,999999.0
503_2905,999999.0
504_2913,999999.0
504_2920,999999.0
505_2921,999999.0
505_2923,999999.0
505_2924,999999.0
506_2927,999999.0
506_2932,999999.0
507_1907,999999.0
508_2934,999999.0
508_2939,999999.0
509_12108,999999.0
510_2940,999999.0
510_2948,999999.0
511_1909,999999.0
511_2951,999999.0
512_1994,999999.0
513_2954,999999.0
513_2964,999999.0
513_2966,999999.0
514_1883,999999.0
515_1923,999999.0
515_9083,999999.0
516_2967,999999.0
516_2998,999999.0
516_2999,999999.0
517_3000,999999.0
517_3001,999999.0
517_3003,999999.0
517_3005,999999.0
518_1919,999999.0
518_3006,999999.0
519_3007,999999.0
519_3008,999999.0
520_1916,999999.0
520_2911,999999.0
520_3009,999999.0
521_1898,999999.0
521_1904,999999.0
521_8409,999999.0
522_1905,999999.0
523_3010,999999.0
523_3011,999999.0
524_1903,999999.0
525_3013,999999.0
525_3014,999999.0
525_3029,999999.0
526_1981,999999.0
526_10405,999999.0
526_10406,999999.0
527_1979,999999.0
527_3035,999999.0
527_3050,999999.0
528_3054,999999.0
528_3058,999999.0
528_3059,999999.0
528_3060,999999.0
529_3061,999999.0
529_3062,999999.0
529_3063,999999.0
529_3559,999999.0
530_1968,999999.0
530_3064,999999.0
530_3065,999999.0
531_3066,999999.0
531_3067,999999.0
531_3068,999999.0
532_1936,999999.0
532_3069,999999.0
532_3070,999999.0
532_10176,999999.0
533_1938,999999.0
533_3071,999999.0
533_3072,999999.0
533_9084,999999.0
534_3073,999999.0
534_5838,999999.0
534_12090,999999.0
534_12091,999999.0
535_3074,999999.0
535_3075,999999.0
535_3076,999999.0
535_3077,999999.0
536_3078,999999.0
536_3079,999999.0
536_3080,999999.0
537_2972,999999.0
537_3082,999999.0
537_3245,999999.0
538_3083,999999.0
538_3084,999999.0
538_3086,999999.0
539_3087,999999.0
539_3088,999999.0
539_9085,999999.0
540_3096,999999.0
540_3098,999999.0
540_12265,999999.0
541_3099,999999.0
541_3134,999999.0
541_3507,999999.0
542_3137,999999.0
542_3138,999999.0
542_12095,999999.0
543_3151,999999.0
543_3152,999999.0
543_3153,999999.0
543_12100,999999.0
544_3154,999999.0
544_9086,999999.0
544_9087,999999.0
545_3155,999999.0
545_3156,999999.0
545_3157,999999.0
545_12099,999999.0
546_1750,999999.0
546_3158,999999.0
546_3165,999999.0
546_3200,999999.0
547_3228,999999.0
547_3229,999999.0
547_3230,999999.0
547_12476,999999.0
548_2958,999999.0
548_3231,999999.0
548_3232,999999.0
549_1744,999999.0
549_3233,999999.0
549_3234,999999.0
549_3235,999999.0
550_1949,999999.0
550_3237,999999.0
550_3238,999999.0
550_3557,999999.0
551_3239,999999.0
551_3240,999999.0
551_3241,999999.0
551_3242,999999.0
552_3243,999999.0
552_3244,999999.0
553_1837,999999.0
553_3085,999999.0
553_3246,999999.0
553_3247,999999.0
554_1843,999999.0
554_2096,999999.0
554_3248,999999.0
554_3249,999999.0
555_3250,999999.0
555_3251,999999.0
555_3252,999999.0
556_1794,999999.0
556_12096,999999.0
556_12097,999999.0
556_12098,999999.0
557_3253,999999.0
557_3254,999999.0
558_3256,999999.0
558_3257,999999.0
558_3258,999999.0
559_3259,999999.0
559_3260,999999.0
559_12489,999999.0
560_3262,999999.0
560_3263,999999.0
560_3264,999999.0
561_3265,999999.0
561_3266,999999.0
561_3267,999999.0
562_3268,999999.0
562_3269,999999.0
562_3270,999999.0
563_2962,999999.0
563_3271,999999.0
563_3272,999999.0
563_3273,999999.0
564_2747,999999.0
564_3274,999999.0
564_3275,999999.0
564_3276,999999.0
565_1781,999999.0
565_2960,999999.0
565_3277,999999.0
566_1780,999999.0
566_3278,999999.0
566_3279,999999.0
566_3281,999999.0
567_1784,999999.0
567_3280,999999.0
567_3282,999999.0
567_12487,999999.0
568_3283,999999.0
568_3284,999999.0
568_3285,999999.0
569_2961,999999.0
569_3286,999999.0
569_9088,999999.0
570_3287,999999.0
570_3288,999999.0
570_9089,999999.0
571_3289,999999.0
571_3290,999999.0
571_3291,999999.0
571_12485,999999.0
572_3292,999999.0
572_3293,999999.0
572_3294,999999.0
572_3295,999999.0
573_2963,999999.0
573_3296,999999.0
573_3297,999999.0
573_9090,999999.0
574_2069,999999.0
574_3541,999999.0
574_3542,999999.0
574_3543,999999.0
575_3544,999999.0
575_3545,999999.0
575_3546,999999.0
576_3547,999999.0
576_3548,999999.0
576_3549,999999.0
576_3550,999999.0
577_1833,999999.0
577_3551,999999.0
577_3552,999999.0
577_12094,999999.0
578_1824,999999.0
578_1830,999999.0
578_3553,999999.0
579_3554,999999.0
579_3555,999999.0
579_3556,999999.0
579_12107,999999.0
580_1954,999999.0
580_3558,999999.0
580_12092,999999.0
580_12093,999999.0
581_10401,999999.0
582_10186,999999.0
582_10187,999999.0
582_10191,999999.0
582_11975,999999.0
583_10204,999999.0
583_10206,999999.0
583_10207,999999.0
583_12262,999999.0
584_5841,999999.0
584_5842,999999.0
584_10179,999999.0
584_12245,999999.0
585_3560,999999.0
585_3561,999999.0
585_10173,999999.0
585_10175,999999.0
586_2221,999999.0
586_2395,999999.0
586_3562,999999.0
586_3563,999999.0
587_2399,999999.0
587_10417,999999.0
587_10432,999999.0
587_12227,999999.0
588_3565,999999.0
588_3566,999999.0
588_3567,999999.0
589_3568,999999.0
589_3569,999999.0
589_3570,999999.0
589_11959,999999.0
590_2390,999999.0
590_3357,999999.0
590_3572,999999.0
590_11958,999999.0
591_2388,999999.0
591_3573,999999.0
591_3574,999999.0
591_11960,999999.0
592_3575,999999.0
592_3576,999999.0
592_3577,999999.0
592_3578,999999.0
593_2340,999999.0
593_3579,999999.0
593_3580,999999.0
593_3581,999999.0
594_2354,999999.0
594_3582,999999.0
594_3583,999999.0
594_11963,999999.0
595_3584,999999.0
595_3585,999999.0
595_3586,999999.0
595_11962,999999.0
596_3587,999999.0
596_3588,999999.0
596_3589,999999.0
597_10493,999999.0
597_10549,999999.0
597_10554,999999.0
597_10555,999999.0
598_10573,999999.0
598_10575,999999.0
598_10577,999999.0
599_10569,999999.0
599_10571,999999.0
599_11989,999999.0
600_10566,999999.0
600_10578,999999.0
600_10580,999999.0
601_10558,999999.0
601_10560,999999.0
601_11988,999999.0
602_10586,999999.0
602_10597,999999.0
602_10599,999999.0
602_12222,999999.0
603_10602,999999.0
603_10605,999999.0
603_10606,999999.0
604_10610,999999.0
605_10590,999999.0
605_10594,999999.0
605_10595,999999.0
605_10600,999999.0
606_10613,999999.0
606_10640,999999.0
606_11796,999999.0
607_10619,999999.0
607_10622,999999.0
607_10624,999999.0
607_10629,999999.0
608_1660,999999.0
608_1661,999999.0
608_10631,999999.0
608_12450,999999.0
609_10636,999999.0
609_10639,999999.0
609_12235,999999.0
610_10634,999999.0
610_10907,999999.0
610_12233,999999.0
611_10666,999999.0
611_11987,999999.0
612_10643,999999.0
612_10649,999999.0
612_11990,999999.0
612_12238,999999.0
613_10533,999999.0
613_10534,999999.0
613_10651,999999.0
614_10537,999999.0
614_10540,999999.0
614_10562,999999.0
614_12223,999999.0
615_10514,999999.0
615_10525,999999.0
615_10526,999999.0
615_10528,999999.0
616_10516,999999.0
616_10518,999999.0
616_10519,999999.0
616_11964,999999.0
617_10505,999999.0
617_10507,999999.0
617_10510,999999.0
617_11965,999999.0
618_10684,999999.0
618_10687,999999.0
618_11982,999999.0
618_12215,999999.0
619_10488,999999.0
619_10491,999999.0
619_11971,999999.0
619_11972,999999.0
620_10474,999999.0
620_10489,999999.0
620_12184,999999.0
621_10264,999999.0
621_10272,999999.0
621_10353,999999.0
622_10478,999999.0
622_10479,999999.0
622_11969,999999.0
622_11970,999999.0
623_5834,999999.0
623_10250,999999.0
623_10260,999999.0
623_11966,999999.0
624_5833,999999.0
624_10255,999999.0
624_10486,999999.0
625_10333,999999.0
625_10340,999999.0
625_10494,999999.0
625_10498,999999.0
626_5832,999999.0
626_10248,999999.0
626_10313,999999.0
626_10315,999999.0
627_10237,999999.0
627_10239,999999.0
627_10397,999999.0
627_12175,999999.0
628_10230,999999.0
628_10233,999999.0
628_10235,999999.0
629_10227,999999.0
629_10229,999999.0
629_11967,999999.0
629_11968,999999.0
630_10223,999999.0
630_10325,999999.0
630_10735,999999.0
631_10738,999999.0
631_10753,999999.0
631_10755,999999.0
631_11974,999999.0
632_10742,999999.0
632_10750,999999.0
632_10752,999999.0
633_10744,999999.0
633_10745,999999.0
633_10747,999999.0
634_10728,999999.0
634_10731,999999.0
634_10736,999999.0
634_10800,999999.0
635_10712,999999.0
635_10713,999999.0
635_11973,999999.0
636_10729,999999.0
636_10822,999999.0
636_10977,999999.0
636_10980,999999.0
637_10095,999999.0
637_10096,999999.0
637_10715,999999.0
637_10721,999999.0
638_10268,999999.0
638_10270,999999.0
638_10705,999999.0
638_10706,999999.0
639_10682,999999.0
639_10691,999999.0
639_10694,999999.0
639_11981,999999.0
640_10696,999999.0
640_10699,999999.0
640_10703,999999.0
641_10676,999999.0
641_10700,999999.0
642_10672,999999.0
642_10675,999999.0
642_12199,999999.0
642_12202,999999.0
643_10874,999999.0
643_10878,999999.0
643_12160,999999.0
644_10883,999999.0
644_11980,999999.0
644_12204,999999.0
645_11030,999999.0
645_11983,999999.0
645_11984,999999.0
646_10665,999999.0
646_10667,999999.0
646_10669,999999.0
646_11031,999999.0
647_10895,999999.0
647_10897,999999.0
647_10899,999999.0
647_12196,999999.0
648_10902,999999.0
648_10904,999999.0
648_10916,999999.0
648_12195,999999.0
649_10909,999999.0
649_10911,999999.0
649_10914,999999.0
650_10917,999999.0
650_10922,999999.0
650_10923,999999.0
650_12193,999999.0
651_10919,999999.0
651_10920,999999.0
652_10892,999999.0
652_10924,999999.0
652_10929,999999.0
652_11985,999999.0
653_10886,999999.0
653_10889,999999.0
653_10890,999999.0
653_12189,999999.0
654_10865,999999.0
654_10866,999999.0
654_10868,999999.0
654_11979,999999.0
655_10862,999999.0
655_11033,999999.0
656_10857,999999.0
656_10858,999999.0
656_10861,999999.0
657_10853,999999.0
657_10855,999999.0
657_10860,999999.0
658_10847,999999.0
658_10848,999999.0
658_10851,999999.0
659_10836,999999.0
659_10838,999999.0
660_10824,999999.0
660_10826,999999.0
661_10827,999999.0
661_10828,999999.0
661_10831,999999.0
661_10833,999999.0
662_10812,999999.0
662_10820,999999.0
662_12156,999999.0
663_10789,999999.0
663_10791,999999.0
663_10802,999999.0
663_10803,999999.0
664_10779,999999.0
664_10780,999999.0
664_10787,999999.0
665_10793,999999.0
665_12148,999999.0
666_10762,999999.0
666_10764,999999.0
666_10797,999999.0
666_11976,999999.0
667_10766,999999.0
667_10768,999999.0
667_10769,999999.0
668_10771,999999.0
668_10773,999999.0
668_10775,999999.0
669_9270,999999.0
669_10995,999999.0
669_10997,999999.0
670_10777,999999.0
670_10992,999999.0
670_10993,999999.0
670_11977,999999.0
671_10781,999999.0
671_10783,999999.0
671_10988,999999.0
671_10989,999999.0
672_10808,999999.0
672_10811,999999.0
672_10973,999999.0
673_10816,999999.0
673_10962,999999.0
673_10964,999999.0
674_10928,999999.0
674_10931,999999.0
674_10932,999999.0
674_10937,999999.0
675_10941,999999.0
675_10943,999999.0
675_12154,999999.0
676_10944,999999.0
676_10946,999999.0
676_10957,999999.0
676_12155,999999.0
677_10950,999999.0
677_10953,999999.0
677_10959,999999.0
678_10966,999999.0
678_10969,999999.0
678_10972,999999.0
678_11978,999999.0
679_10971,999999.0
679_10975,999999.0
679_10981,999999.0
680_5822,999999.0
680_10983,999999.0
680_11004,999999.0
680_11009,999999.0
681_11002,999999.0
681_11005,999999.0
681_11008,999999.0
681_11011,999999.0
682_10999,999999.0
682_11013,999999.0
682_11014,999999.0
682_11018,999999.0
683_11020,999999.0
683_11022,999999.0
683_11027,999999.0
684_10437,999999.0
684_10564,999999.0
684_10582,999999.0
685_10846,999999.0
685_10873,999999.0
685_10876,999999.0
686_10720,999999.0
686_10723,999999.0
687_2721,999999.0
687_3028,999999.0
687_8760,999999.0
687_11898,999999.0
688_6570,999999.0
688_8757,999999.0
688_8758,999999.0
688_8759,999999.0
689_8761,999999.0
689_8762,999999.0
689_8763,999999.0
689_11897,999999.0
690_8764,999999.0
690_8765,999999.0
690_11900,999999.0
690_11901,999999.0
691_8767,999999.0
691_8768,999999.0
691_8769,999999.0
691_11899,999999.0
692_8770,999999.0
692_8771,999999.0
692_8772,999999.0
692_11907,999999.0
693_8773,999999.0
693_8775,999999.0
693_11904,999999.0
693_11905,999999.0
694_8777,999999.0
694_8778,999999.0
694_11903,999999.0
694_12676,999999.0
695_8779,999999.0
695_8780,999999.0
695_8781,999999.0
696_8782,999999.0
696_8783,999999.0
696_8784,999999.0
697_8785,999999.0
697_8786,999999.0
697_8787,999999.0
698_8788,999999.0
698_9051,999999.0
698_9052,999999.0
699_3534,999999.0
699_8790,999999.0
699_12673,999999.0
699_12677,999999.0
700_8792,999999.0
700_8793,999999.0
700_8794,999999.0
701_8795,999999.0
701_12656,999999.0
701_12668,999999.0
702_2708,999999.0
702_8798,999999.0
702_8799,999999.0
702_11908,999999.0
703_5799,999999.0
703_8800,999999.0
703_11912,999999.0
703_11913,999999.0
704_5798,999999.0
704_8804,999999.0
705_9677,999999.0
705_10273,999999.0
705_11915,999999.0
705_12653,999999.0
706_9673,999999.0
706_9712,999999.0
706_11920,999999.0
706_12648,999999.0
707_9705,999999.0
707_9706,999999.0
707_9759,999999.0
707_11922,999999.0
708_9715,999999.0
708_9824,999999.0
708_12578,999999.0
709_9818,999999.0
709_11808,999999.0
709_11809,999999.0
710_9825,999999.0
710_9827,999999.0
711_9718,999999.0
711_9733,999999.0
711_11926,999999.0
711_11927,999999.0
712_9735,999999.0
712_9737,999999.0
713_9739,999999.0
713_9753,999999.0
713_11923,999999.0
714_9732,999999.0
714_9738,999999.0
715_5809,999999.0
715_9756,999999.0
715_9761,999999.0
715_12630,999999.0
716_9726,999999.0
716_9730,999999.0
717_9721,999999.0
717_9723,999999.0
717_11925,999999.0
718_9751,999999.0
718_9763,999999.0
718_9778,999999.0
718_10393,999999.0
719_9767,999999.0
719_9785,999999.0
719_12607,999999.0
719_12609,999999.0
720_8906,999999.0
720_9766,999999.0
720_12629,999999.0
721_9698,999999.0
721_9701,999999.0
721_9703,999999.0
722_9691,999999.0
722_9692,999999.0
722_9696,999999.0
722_11916,999999.0
723_8805,999999.0
723_8806,999999.0
723_11917,999999.0
724_3520,999999.0
724_8807,999999.0
724_8808,999999.0
725_8809,999999.0
725_8810,999999.0
725_11914,999999.0
726_5800,999999.0
726_5802,999999.0
726_8813,999999.0
726_12143,999999.0
727_8814,999999.0
727_8815,999999.0
727_12637,999999.0
727_12639,999999.0
728_8818,999999.0
728_10427,999999.0
728_11909,999999.0
728_11910,999999.0
729_8819,999999.0
729_8820,999999.0
729_11906,999999.0
729_12660,999999.0
730_8822,999999.0
730_8823,999999.0
730_11919,999999.0
731_2319,999999.0
731_8825,999999.0
731_8826,999999.0
731_11884,999999.0
732_8827,999999.0
732_8828,999999.0
732_8829,999999.0
733_8830,999999.0
733_8831,999999.0
733_8832,999999.0
733_12665,999999.0
734_3530,999999.0
734_8833,999999.0
734_12664,999999.0
735_2688,999999.0
735_8834,999999.0
735_8835,999999.0
736_8836,999999.0
736_8837,999999.0
736_8838,999999.0
737_8839,999999.0
737_11902,999999.0
737_12737,999999.0
737_12739,999999.0
738_2649,999999.0
738_8842,999999.0
738_11918,999999.0
739_8844,999999.0
739_8845,999999.0
739_8846,999999.0
739_11896,999999.0
740_3528,999999.0
740_8847,999999.0
740_8848,999999.0
740_11889,999999.0
741_8843,999999.0
741_8849,999999.0
741_8850,999999.0
742_8851,999999.0
742_8852,999999.0
742_8853,999999.0
742_9054,999999.0
743_3030,999999.0
743_8854,999999.0
743_8855,999999.0
743_11883,999999.0
744_8856,999999.0
744_8857,999999.0
744_8858,999999.0
744_11882,999999.0
745_8859,999999.0
745_8860,999999.0
746_8861,999999.0
746_8863,999999.0
746_11888,999999.0
747_8864,999999.0
747_8865,999999.0
747_8866,999999.0
747_12719,999999.0
748_6477,999999.0
748_8867,999999.0
748_12720,999999.0
748_12722,999999.0
749_8870,999999.0
749_8871,999999.0
749_8873,999999.0
749_12730,999999.0
750_2300,999999.0
750_8875,999999.0
750_11879,999999.0
751_8876,999999.0
751_8877,999999.0
751_9055,999999.0
751_11880,999999.0
752_3036,999999.0
752_8878,999999.0
752_8879,999999.0
752_11878,999999.0
753_3033,999999.0
753_8880,999999.0
753_8882,999999.0
753_12702,999999.0
754_3032,999999.0
754_8883,999999.0
754_8885,999999.0
755_8884,999999.0
755_8886,999999.0
755_11886,999999.0
755_12703,999999.0
756_8887,999999.0
756_8888,999999.0
756_11887,999999.0
757_8890,999999.0
757_8891,999999.0
757_8892,999999.0
757_8893,999999.0
758_2279,999999.0
758_3046,999999.0
758_8894,999999.0
758_8895,999999.0
759_8896,999999.0
759_8897,999999.0
759_8898,999999.0
760_8389,999999.0
760_8899,999999.0
760_8900,999999.0
